timestamp,CPU_UTIL_USER,CPU_UTIL_SYS,MEM_UTIL,NET_UTIL,STORAGE_UTIL,CPU TIME,WALL CLOCK TIME,CONTEXT SWITCHES,TSC,CYCLES,INSTRUCTIONS,REFERENCE CYCLES,L1 CACHE MISSES,L1 CACHE HITS,L2 CACHE MISSES,L2 CACHE HITS,LL CACHE MISSES,LL CACHE ACCESSES,MEM ACCESSES RD,MEM ACCESSES WR,BRANCH MISSES,BRANCHES,ITLB WALKS,DTLB LOAD WALKS,DTLB STORE WALKS,DTLB ACCESSES,CPU UTILIZATION,FREQUENCY,CPI,L1 CACHE MPKI,L1 CACHE MISS RATE,L2 CACHE MPKI,L2 CACHE MISS RATE,LL CACHE MPKI,LL CACHE MISS RATE,MEM BANDWITH RD,MEM BANDWITH WR,MEM BANDWITH,BRANCH MPKI,BRANCH MISS RATE,ITLB MPKI,DTLB MPKI,DTLB WALK RATE
333.0,1.81,5.23,4.69,0.0,0.0,64252.54,1003998154.0,145287.0,185896073708.0,21489923758.0,41886009285.0,18884767868.0,78700190.0,12115130132.0,6422113.0,72290103.0,28225692.0,76681173.0,23040957.0,2681150.0,14218941.0,9060605077.0,3112760.0,1931117.0,130012.0,19644667389.0,0.1015877715505903,21404345886.875008,0.5130573221186736,1.878913540426104,0.0064540991568506,0.1533235824951185,0.0815897877910082,0.6738692103119033,0.368091552277115,1468748963.4567597,170910274.40275553,1639659237.859515,0.339467551163725,0.0015693147288909,0.0743150291263179,0.0492080538390684,0.0001049205343712
334.0,1.74,5.04,4.69,0.0,0.0,64252.76,1003999996.0,148360.0,185896774824.0,20443796847.0,39658571349.0,17965458588.0,76200762.0,11552778503.0,4581240.0,71633439.0,12347609.0,43484679.0,9358490.0,2702552.0,15264668.0,8712901563.0,3265173.0,1281695.0,121233.0,18818103956.0,0.096642120902899,20362347538.296207,0.5154950405825826,1.921419743778073,0.006552661266612,0.1155170205120239,0.0601096804462038,0.3113478014964184,0.2839530906966106,596557133.8508253,172274231.76204875,768831365.612874,0.3849021152494163,0.0017519614894793,0.0823320883464535,0.035375152262901,7.455203793539932e-05
335.0,2.1,6.01,4.69,0.0,0.0,64259.9,1004106787.0,150462.0,185917282752.0,21221079856.0,41068192259.0,18648527952.0,78213646.0,11957027575.0,4388688.0,73837636.0,16306682.0,46581313.0,13157958.0,3829209.0,14449131.0,9022668705.0,3230563.0,1242963.0,350517.0,19497994944.0,0.1003055104719649,21134285845.63486,0.5167278784069063,1.9044823182559163,0.0064987186017947,0.1068634327102194,0.0561024444917033,0.3970635448758139,0.3500691790289381,838665093.0983101,244067044.6339688,1082732137.7322788,0.3518326521137171,0.0016014254177362,0.0786633845392118,0.0388008313088286,8.172532635158735e-05
336.0,1.94,5.12,4.69,0.0,0.4,64247.57,1003894154.0,150621.0,185881694648.0,21647541408.0,42455563903.0,19023362812.0,73506155.0,12324059685.0,4359068.0,69163900.0,7687669.0,35043227.0,5217012.0,2097327.0,14135455.0,9361758460.0,3061986.0,1170319.0,159733.0,20177295698.0,0.102341238323785,21563569547.392742,0.5098870305305341,1.731366827866015,0.0059290796232625,0.1026736568606024,0.0592885205613571,0.1810756540076664,0.2193767429009891,332593597.31265056,133708247.4931914,466301844.805842,0.3329470557097266,0.0015099145166366,0.0721221370889301,0.0313280964313376,6.591824890249473e-05
337.0,1.99,5.93,4.69,0.0,0.0,64266.21,1004000484.0,153284.0,185935584714.0,22054171505.0,43098091803.0,19380678656.0,74297051.0,12521836650.0,4441089.0,69875093.0,7430909.0,36729884.0,5015109.0,2291194.0,14349803.0,9502345059.0,2982876.0,1159453.0,215468.0,20483364819.0,0.1042332950188675,21966295690.55068,0.5117203704936384,1.7239058132691685,0.0058984012684861,0.1030460703527217,0.0597593805343767,0.1724185152782737,0.2023123459905291,319688068.9949946,146052136.76371095,465740205.7587056,0.3329568061990422,0.0015101328052077,0.0692113241030399,0.0319021316833404,6.712378616254728e-05
338.0,2.04,6.33,4.69,0.0,0.0,64250.72,1004113191.0,146450.0,185890630290.0,20585203283.0,40172323448.0,18089726488.0,75293065.0,11651536805.0,5253237.0,70051087.0,14778050.0,46497029.0,11078539.0,1850709.0,13579419.0,8779184303.0,3011997.0,1508379.0,86969.0,18988366736.0,0.0973138154396431,20500879250.97281,0.5124225216807778,1.874252185026368,0.0064205813365313,0.1307675670489886,0.0697600977070055,0.3678664496249278,0.3178278336880406,706122081.0114822,117960183.2359555,824082264.2474377,0.3380292159993563,0.0015467745671268,0.0749769179743561,0.0397126146329339,8.401712596878506e-05
339.0,1.99,5.7,4.69,0.0,0.0,64243.73,1003884882.0,161670.0,185870601364.0,21921370791.0,42255883679.0,19263953192.0,79561018.0,12223354124.0,5945124.0,73629737.0,25015662.0,72494428.0,20209009.0,4855630.0,14867483.0,9216478693.0,3272315.0,1568808.0,429428.0,19895811567.0,0.1036417435066797,21836538415.965508,0.5187767686395425,1.8828388161135443,0.0064668427833329,0.1406934013062555,0.0747110824359467,0.5920042328314172,0.3450701342177636,1288371405.118939,309557724.7670914,1597929129.8860302,0.3518440914155755,0.0016131413629038,0.0774404583479637,0.0472889412319418,0.0001004350083066
340.0,1.88,5.84,4.69,0.0,0.0,64253.170000000006,1004001749.0,140851.0,185897961412.0,20352308401.0,40148548996.0,17885072444.0,72554332.0,11726464928.0,3478599.0,69086638.0,7846872.0,28580051.0,5746124.0,1557674.0,13366880.0,8822727489.0,2863698.0,984603.0,100330.0,19037524693.0,0.0962090832419719,20271188193.916183,0.5069251295489583,1.8071470529913445,0.0061491832838994,0.0866432059685786,0.0479375406711618,0.1954459674440982,0.2745576626157875,366286150.76247245,99293787.18642052,465579937.948893,0.3329355688877259,0.0015150507614187,0.0713275590678335,0.0270229691266823,5.698918412428504e-05
341.0,2.01,5.52,4.69,0.0,0.4,64254.75,1004000535.0,147979.0,185902525104.0,20316937317.0,39527552496.0,17854016228.0,73772173.0,11472407824.0,4407972.0,69381489.0,9619188.0,37663560.0,7079566.0,2144181.0,14237964.0,8693622625.0,2969957.0,1145624.0,182393.0,18749212021.0,0.0960396649696494,20235982560.507298,0.5139943162191987,1.8663481126858383,0.0063893143030134,0.1115164416123681,0.0597371486424057,0.2433539997441889,0.2553977372293007,451286835.2206605,136680787.72487903,587967622.9455395,0.3602035314845465,0.0016377481073374,0.075136374818566,0.0335972484037403,7.083055002591888e-05
342.0,1.93,5.45,4.69,0.0,0.0,64375.45,1005907562.0,152677.0,186251809028.0,20781632958.0,40302881222.0,18262381932.0,75248665.0,11695083860.0,4683126.0,70585792.0,10005879.0,41260781.0,7410451.0,2376191.0,14959530.0,8870520631.0,3164603.0,1276199.0,250832.0,19120389428.0,0.0980521049825322,20659585177.66864,0.5156364093060424,1.8670790454287487,0.0063930789414974,0.1161982929757299,0.0622185906804187,0.2482670890174006,0.2425033835399286,471483545.72166944,151183100.46067634,622666646.1823457,0.3711776812580359,0.0016864320170476,0.0785205152596521,0.0378888792488226,7.986401143921304e-05
343.0,1.91,5.75,4.69,0.0,0.0,64302.12,1004667220.0,159506.0,186039622884.0,22364541272.0,43435044458.0,19653439780.0,76601955.0,12637845248.0,4512478.0,72102745.0,12913916.0,43254830.0,9730159.0,3719088.0,14237871.0,9551855035.0,3117100.0,1219803.0,361738.0,20605843278.0,0.1056411503922171,22260645940.055653,0.5148962445203813,1.7635979416130474,0.0060247963420639,0.1038902585759614,0.0588979294623994,0.2973155929997321,0.2985543117381342,619837259.1473622,236915893.40398705,856753152.5513493,0.3277968556879795,0.0014905870061709,0.0717646324274886,0.0364116353450331,7.6752063900658e-05
344.0,1.76,5.33,4.69,0.0,0.0,64305.29,1004857218.0,152840.0,186048746950.0,21302085785.0,40885577832.0,18719731652.0,80793784.0,11807178307.0,7069944.0,73738847.0,29029578.0,86724698.0,23057071.0,3944008.0,16155384.0,8841201620.0,3336528.0,2205698.0,467618.0,19134344070.0,0.1006173487265188,21199117052.070576,0.521017114458572,1.9760949528947336,0.006796262927061,0.172920241681568,0.0874897880850612,0.7100200006780719,0.3347325349002656,1468519624.0487175,251196396.3421518,1719716020.3908691,0.3951364969423431,0.0018272837442655,0.0816064778076486,0.0653853055711902,0.0001397129679606
345.0,2.13,6.13,4.69,0.0,0.4,64289.26,1004566326.0,140775.0,186002464142.0,19646429613.0,38605259547.0,17264702588.0,74166276.0,11275915832.0,3862305.0,70315442.0,11649634.0,34615450.0,9407794.0,1683663.0,13321338.0,8456028580.0,2933288.0,1054435.0,104650.0,18304859710.0,0.0928197519728534,19557125402.78799,0.5089055181478949,1.921144343291002,0.0065344263851381,0.1000460829773164,0.0520682435933245,0.3017628721241245,0.3365443465273454,599361934.0172867,107264626.7460094,706626560.763296,0.3450653656085883,0.0015753657729477,0.0759815640257221,0.0300240178048504,6.332116270559497e-05
346.0,1.87,5.63,4.69,0.0,0.4,64254.49,1004003501.0,150169.0,185901762494.0,21270676917.0,41271946412.0,18692085024.0,77058664.0,12017190847.0,4870435.0,72207868.0,12752738.0,46123089.0,9812241.0,2731250.0,15211359.0,9059580555.0,3163026.0,1353688.0,211575.0,19538561252.0,0.1005481861668917,21185859308.07427,0.5153785747021482,1.8670954655435117,0.0063715126705392,0.1180083670244323,0.0631881451775086,0.3089928900540558,0.2764935800375382,625479316.9291947,174102978.55126703,799582295.4804617,0.3685641294488895,0.0016790356802561,0.0766386437999526,0.0379255919838297,8.011147698194907e-05
347.0,2.06,5.52,4.69,0.0,0.0,64252.380000000005,1003997244.0,151725.0,185895730382.0,20409336177.0,39468477910.0,17935117628.0,76197567.0,11467358415.0,4864450.0,71354238.0,10811024.0,44258992.0,8045268.0,2512151.0,14932343.0,8661041334.0,3234455.0,1329424.0,245025.0,18679227645.0,0.0964794489423982,20328079881.661507,0.5171047189491175,1.9305929955990035,0.0066008747320856,0.1232489890056669,0.063822274138332,0.2739154021761971,0.2442672892324344,512847176.7000189,160137555.1186274,672984731.8186463,0.3783359225063158,0.0017240817153684,0.0819503353378747,0.0398913027147947,8.428876342868725e-05
348.0,1.96,5.44,4.69,0.0,0.0,64253.98,1004000012.0,159417.0,185900389484.0,21897801117.0,42296756498.0,19243233272.0,77890296.0,12271256326.0,4714599.0,73188987.0,14317271.0,47570365.0,10889010.0,4144448.0,15496444.0,9312081103.0,3317487.0,1346461.0,374617.0,20067446288.0,0.1035136791558805,21810558620.79013,0.5177182112778657,1.8415193610338192,0.0063073423924887,0.1114647880913263,0.0605183822988584,0.3384957189489693,0.3009703835570738,694120151.0662929,264187917.16110057,958308068.2273936,0.3663742868967446,0.0016641225337918,0.0784336028261852,0.0406905432590648,8.576467455299362e-05
349.0,1.97,5.53,4.69,0.0,0.0,64255.29,1004001160.0,149321.0,185904021038.0,22165793473.0,42564524620.0,19478761412.0,77678749.0,12300696087.0,6030839.0,71661474.0,22342702.0,66289683.0,17536295.0,2577521.0,14919044.0,9278892880.0,3210107.0,1907303.0,145676.0,20080761215.0,0.1047785911420303,22077458031.024586,0.520757454027452,1.8249645612980887,0.0062753592478139,0.141686981208907,0.0776246550929691,0.5249136974855753,0.3370464450704946,1117850182.563534,164303937.6568051,1282154120.220339,0.350504184721704,0.0016078474224179,0.0754174286840655,0.0482321608975601,0.0001022361143593
350.0,2.07,5.92,4.69,0.0,0.0,64251.64,1004000096.0,148661.0,185893450354.0,19838239671.0,38746794595.0,17433371460.0,75130913.0,11238004274.0,4637365.0,70506126.0,14653855.0,47852210.0,11640897.0,2589726.0,14329350.0,8490742953.0,2997254.0,1283813.0,126463.0,18330515917.0,0.0937815260666868,19759200970.235764,0.5119969246065063,1.939022667172967,0.0066410337857832,0.1196838357462069,0.0617134623143872,0.3781952843627219,0.3062315199235312,742049140.2024727,165082119.6734228,907131259.8758956,0.3698202689997252,0.0016876438350942,0.0773548891289906,0.0363972301384121,7.693596876300075e-05
351.0,2.08,6.17,4.69,0.0,0.0,64254.71,1003998163.0,135091.0,185902413452.0,20560393388.0,39695896705.0,18067924868.0,82393053.0,11570025204.0,5659005.0,76752905.0,19507083.0,59942163.0,16429958.0,3372386.0,16965452.0,8682201659.0,3260387.0,1716847.0,279507.0,18759871957.0,0.0971903728009703,20478516939.2785,0.5179475737957133,2.0756062928192267,0.0070708973178596,0.1425589410929519,0.0686673200511916,0.491413083447059,0.3254317499353502,1047329916.2799364,214973206.0814537,1262303122.36139,0.4273855337260355,0.0019540495218068,0.0821341063090112,0.0502911929370408,0.0001064161847466
352.0,1.8,5.2,4.69,0.0,0.4,64253.14,1004003208.0,159540.0,185897786394.0,20936350876.0,39736430238.0,18398368732.0,81976914.0,11524207999.0,5861361.0,76139957.0,18020970.0,61829299.0,14142378.0,4840726.0,16447904.0,8699582064.0,3407968.0,1600715.0,480397.0,18742370740.0,0.098970348646356,20852872490.024952,0.5268805162064745,2.0630165696566616,0.0070632093676345,0.1475059778871322,0.0714788633031483,0.4535125549040015,0.2914632753639985,901503286.8301352,308571189.3462396,1210074476.176375,0.4139250531939039,0.0018906545025954,0.0857643220487621,0.0523728978052444,0.0001110378206081
353.0,1.98,5.33,4.69,0.0,0.0,64253.32,1003998590.0,152119.0,185898239840.0,20471875398.0,39846859970.0,17990164616.0,75687160.0,11600807829.0,4238754.0,71461265.0,11934329.0,40318725.0,9245691.0,2092395.0,14747507.0,8760637870.0,3070555.0,1222535.0,118122.0,18890365582.0,0.0967742601085619,20390342777.27422,0.5137638301590869,1.8994510497686277,0.0064820102326342,0.1063761110208253,0.055994094268325,0.2995048796563931,0.2959996626877462,589367584.669616,133379948.27263652,722747532.9422525,0.3701046208183816,0.0016833827877421,0.077058895037445,0.0336452358105345,7.097041050796113e-05
354.0,1.99,5.4,4.69,0.0,0.0,64256.12,1004001554.0,150808.0,185906318132.0,19751352819.0,38073829579.0,17356969568.0,76020080.0,11057498880.0,4513794.0,71520229.0,10611687.0,42762194.0,7779786.0,2535816.0,15528892.0,8369328473.0,3177405.0,1317983.0,126554.0,18062667242.0,0.0933640649893133,19672631720.84692,0.518764543451496,1.996649164021305,0.0068280370539738,0.1185537165531052,0.0593654501222433,0.2787134133166625,0.2481558125852943,495921845.9536368,161645391.2381096,657567237.1917464,0.4078626230066732,0.0018554525670843,0.0834537800671495,0.0379404177613052,7.997362630038977e-05
355.0,1.93,5.36,4.69,0.0,0.0,64250.83,1003998936.0,147740.0,185891125980.0,20876552246.0,40544887732.0,18345784772.0,78349974.0,11680397328.0,6378853.0,71983809.0,26740747.0,75864213.0,21599474.0,2754770.0,14371104.0,8786729790.0,3056342.0,1954150.0,122329.0,19039795113.0,0.0986910196776893,20793400767.109978,0.5148997423298625,1.9324254766196427,0.0066631225238315,0.1573281702532745,0.0814016884725023,0.6595343703195138,0.3524817030659766,1376860359.5412576,175603054.6231575,1552463414.1644151,0.3544492241535453,0.0016355463686109,0.0753816861006569,0.0512143235844044,0.0001090599445884
356.0,1.84,5.4,4.69,0.0,0.0,64255.02,1003999500.0,163287.0,185903160542.0,21611935275.0,41436844921.0,18992046756.0,79442570.0,12013647222.0,5335190.0,74126185.0,16529084.0,54957840.0,12970854.0,4168988.0,16096939.0,9102046750.0,3430347.0,1479669.0,431514.0,19629623992.0,0.1021609675738097,21525842667.252327,0.5215632444073263,1.917196402174406,0.0065692532980739,0.1287547353127783,0.067141929018973,0.3988982276887384,0.3007593457093656,826827758.3803579,265752355.4543603,1092580113.8347182,0.3884692242058745,0.0017684966296179,0.0827849467434118,0.0461227924964774,9.7362180792607e-05
357.0,2.04,5.79,4.69,0.0,0.4,64252.9,1003998868.0,148811.0,185897209586.0,19990972558.0,38630591349.0,17567590652.0,76796009.0,11255976603.0,4572632.0,72244144.0,11954454.0,44062501.0,9274764.0,2527209.0,15092153.0,8467824377.0,3231491.0,1337408.0,215849.0,18278561366.0,0.0945016371742409,19911349698.852448,0.5174907206932386,1.987958411151476,0.006776453709014,0.1183681595419938,0.0595264763519885,0.3094556304354749,0.2713067512894921,591220682.5316858,161097169.68326303,752317852.2149489,0.390678798148677,0.0017822940495781,0.0836510880924853,0.0402079529657577,8.497698308408546e-05
358.0,1.93,5.77,4.69,0.0,0.0,64278.42,1004002560.0,146776.0,185971097200.0,21051876868.0,40732144081.0,18499915016.0,78299063.0,11810419908.0,5218483.0,73096032.0,10977020.0,45707006.0,7746390.0,3445494.0,16022116.0,8958522289.0,3150742.0,1648485.0,168188.0,19267154240.0,0.0994773666152247,20967951384.50643,0.5168369439658321,1.9222917125181127,0.0065859966234372,0.1281170711176538,0.0666349398958801,0.2694928108417539,0.2401605565676299,493792525.7879821,219632523.64615485,713425049.4341369,0.3933531210176021,0.0017884775505524,0.077352716658726,0.0446004756436921,9.428860003769816e-05
359.0,1.84,5.12,4.69,0.0,0.0,64294.68,1005041012.0,156726.0,186018040092.0,20036578887.0,38473854953.0,17607608216.0,75897339.0,11121884978.0,5270889.0,70642579.0,10319277.0,46730854.0,7337841.0,2911146.0,16108126.0,8472084938.0,3281357.0,1673743.0,158663.0,18250452559.0,0.0946553797002253,19936080864.130947,0.5207842809481104,1.9726990989781723,0.0067778901974881,0.1369992428998592,0.0694328574212944,0.2682153117384811,0.2208236339956466,467266328.8291762,185378847.00768808,652645175.8368642,0.4186772035107433,0.0019013178123073,0.0852879703374807,0.0476273043665232,0.0001004033184424
360.0,2.05,5.51,4.69,0.0,0.0,64319.59,1004001884.0,157693.0,186089990524.0,21771995450.0,41834366380.0,19132752436.0,82009305.0,12065517514.0,7022892.0,74998967.0,31228632.0,85441179.0,25596587.0,3811226.0,15092811.0,9057726113.0,3267432.0,2072205.0,348666.0,19623502722.0,0.1028145166869276,21685213740.096924,0.5204332546173966,1.9603333836844403,0.0067511112526814,0.1678737508824198,0.0856221998089558,0.7464827294463257,0.3654986081126057,1631651886.4221573,242946221.40370405,1874598107.8258612,0.360775417581453,0.0016662913861281,0.0781040154957881,0.0578679972826685,0.0001233658962059
361.0,1.85,5.21,4.69,0.0,1.2,64317.62,1005998781.0,147098.0,186084239486.0,21691625693.0,42333987361.0,19062105536.0,77130649.0,12313625708.0,4639000.0,72508161.0,12098452.0,44703908.0,8989773.0,3279634.0,15462939.0,9292685228.0,3079518.0,1258162.0,200284.0,20011401762.0,0.1024380441280419,21562278307.571827,0.5123926907245056,1.821955686391504,0.0062248539780564,0.1095809841969589,0.0601318303858258,0.2857857894847307,0.2706352205270286,571914681.0775311,208644960.5747584,780559641.6522895,0.3652606325064755,0.0016639903989654,0.0727433958379501,0.0344509480659879,7.288075155082181e-05
362.0,2.21,6.35,4.69,0.0,0.0,64273.79,1004308775.0,147845.0,185957609230.0,20610012544.0,40056710598.0,18111586688.0,74894616.0,11648811604.0,4334819.0,70579352.0,9564448.0,39804754.0,7139084.0,2316156.0,15083279.0,8808249995.0,3480331.0,1229479.0,222386.0,18999103675.0,0.0973963193170484,20521589631.634956,0.5145208439813588,1.869714584196023,0.0063883054210479,0.1082170486614154,0.0578638052338588,0.2387726764682855,0.2402840625519253,454941137.0024125,147598017.3527808,602539154.3551933,0.3765481182759199,0.0017124035998708,0.0868850923613725,0.036245237772282,7.641755236645394e-05
363.0,2.01,5.46,4.69,0.0,0.4,64388.92,1004646398.0,154874.0,186290733530.0,20297064204.0,39468065607.0,17836587924.0,74913182.0,11450300033.0,4588348.0,70337424.0,8500556.0,38195995.0,5959240.0,2281250.0,15123798.0,8691799748.0,2978524.0,1246237.0,143778.0,18705339762.0,0.0957459750467278,20203192132.48202,0.5142654926670676,1.8980707781815764,0.0064999389254249,0.1162546967892497,0.0612385815657661,0.2153780751416495,0.2225509768759787,379627459.7303638,145324763.31040406,524952223.0407679,0.3831907585893357,0.0017400076438116,0.0754666831067528,0.035218726294847,7.431113348840757e-05
364.0,1.9,5.25,4.69,0.0,0.0,64327.1,1006628398.0,155399.0,186112026318.0,25806179367.0,46922969969.0,22677902328.0,110212924.0,13508462161.0,12728442.0,97507042.0,32679475.0,149874524.0,28382029.0,7449751.0,37500148.0,10193687452.0,4286789.0,3845234.0,564966.0,21753027939.0,0.1218508162887412,25636252084.952606,0.5499690105730528,2.348805373419734,0.008092778725692,0.2712624969904748,0.1154659238399134,0.6964494153202564,0.2180455632339489,1804488984.821984,473644559.350093,2278133544.172077,0.7991853035895797,0.0036787618000434,0.0913580065974531,0.0939880830841191,0.0002027395915808
365.0,2.38,5.6,4.69,0.0,0.0,64299.52,1004697346.0,155789.0,186032078990.0,20533195034.0,39423477069.0,18044086288.0,77915227.0,11440406654.0,4586590.0,73341761.0,13422218.0,45630335.0,10255488.0,3922392.0,14620474.0,8662309258.0,3175510.0,1294227.0,345021.0,18687740890.0,0.0969944881870075,20437194460.35045,0.5208367338594276,1.976366185652035,0.0067644599452047,0.116341589859576,0.0588565001202194,0.3404625618513578,0.2941512044564213,653282537.8838017,249859411.8909915,903141949.7747931,0.3708570396875665,0.0016878263710681,0.0805487043784123,0.04158050283416,8.771782580082638e-05
366.0,3.73,5.36,4.69,0.0,0.0,64295.86,1004675043.0,152581.0,186021349192.0,21727861480.0,41821285680.0,19093939532.0,82198728.0,12074661413.0,7313465.0,74903578.0,30652348.0,88517890.0,24832145.0,3878425.0,16219934.0,9044419971.0,3302123.0,2250060.0,223790.0,19560789247.0,0.1026438073637042,21626755468.23552,0.5195407345018763,1.965475873433263,0.0067615097193376,0.1748742268700143,0.0889531505043303,0.7329365298460618,0.3462842144113466,1581862007.0967565,247064164.40763524,1828926171.504392,0.3878392004518595,0.0017933636487477,0.0789579503907781,0.0591528921164434,0.0001264698458105
367.0,2.04,6.05,4.69,0.0,0.0,64253.71,1004000345.0,145719.0,185899149960.0,19970182456.0,38538829014.0,17549250936.0,78179595.0,11191385999.0,4862892.0,73336218.0,12448358.0,50000541.0,9824054.0,2850653.0,16136889.0,8463479642.0,3323798.0,1419694.0,248120.0,18281241626.0,0.0944019966727985,19890613141.17377,0.5181834260907469,2.028592902280443,0.0069372323491886,0.1261816231685051,0.0621860274368851,0.3230082054511278,0.2489644662044756,626234302.7382127,181714869.8290537,807949172.5672665,0.418717678062765,0.0019066494730985,0.0862454331135116,0.0432761981271961,9.12308930717264e-05
368.0,1.95,5.32,4.69,0.0,0.4,64253.14,1003999571.0,143930.0,185897691480.0,19367824605.0,37843315631.0,17019966948.0,74280250.0,11010282852.0,3761852.0,70530178.0,9051549.0,34553385.0,6780321.0,1832140.0,14223825.0,8315601872.0,3047445.0,1177025.0,110265.0,17953446934.0,0.0915555583961144,19290670199.897923,0.5117898440467123,1.9628367324968763,0.0067012338976713,0.0994059832568797,0.0506360103499662,0.239184882431001,0.2619583870002895,432211881.891332,116789850.70004576,549001732.5913777,0.3758609615154415,0.0017104985566822,0.0805279598044425,0.0340163111644872,7.170155150330198e-05
369.0,1.86,5.06,4.7,0.0,0.0,64270.57,1004001235.0,155642.0,185948325344.0,21049581106.0,40178995698.0,18497903460.0,79154983.0,11666175991.0,5152061.0,74017370.0,15020644.0,53441077.0,11488151.0,4481951.0,16790688.0,8822240771.0,3494957.0,1562673.0,391298.0,19039130141.0,0.0994787311247859,20965692443.595448,0.5238951531844235,1.9700587738667676,0.0067392722414737,0.1282277197450322,0.0650763929325196,0.3738431919229799,0.2810692606363453,732311513.5411162,285701704.341031,1018013217.8821472,0.4178971551754289,0.0019032225979587,0.0869846779215033,0.0486316535805613,0.0001026292160161
370.0,1.88,5.26,4.7,0.0,0.0,64324.78,1005322794.0,146309.0,186104966536.0,21073938996.0,41259951151.0,18519296528.0,73745819.0,11984627068.0,3995613.0,69762525.0,9533397.0,34259779.0,6965573.0,1947616.0,14033331.0,9092189249.0,2924247.0,1115324.0,103117.0,19632809867.0,0.0995099532951886,20962360668.40836,0.5107601538081132,1.7873462508501456,0.0061157354886167,0.096839983774512,0.0541718257583997,0.2310569143698305,0.2782679070988753,443436351.6480658,123987464.26911315,567423815.9171789,0.340119913100282,0.0015434490655309,0.0708737387811746,0.0295308396158987,6.206146793322888e-05
371.0,1.98,5.68,4.7,0.0,0.0,64308.59,1004869226.0,149589.0,186058192382.0,21787220583.0,42016402224.0,19146104616.0,81556914.0,12109248283.0,7331956.0,74242641.0,30143453.0,87144160.0,24512361.0,3507661.0,15737955.0,9092442641.0,3191898.0,2101715.0,220266.0,19687299407.0,0.1029038515901021,21681647740.10106,0.5185408419037606,1.941073240045628,0.0066900350454349,0.1745022327450004,0.0898803827372876,0.7174210880621733,0.3459033055112356,1561189320.3703303,223402506.7058825,1784591827.076213,0.3745669349816533,0.0017308830664527,0.0759679037482359,0.0552636798272478,0.000117943093768
372.0,2.1,5.92,4.7,0.0,0.0,64300.13,1004744566.0,140944.0,186033632140.0,20491525673.0,39620188092.0,18007452908.0,79043293.0,11561047005.0,4845785.0,74217227.0,14249298.0,50009453.0,11472316.0,2782852.0,15792290.0,8682217946.0,3291908.0,1425899.0,271593.0,18768044021.0,0.0967967603537862,20394761381.570885,0.5171991012616518,1.995025687825046,0.0067906082321011,0.1223059564671387,0.0612901643565008,0.3596474092175544,0.2849320907389249,730761079.8265316,177261499.11817488,908022578.9447066,0.3985919996979705,0.0018189234707331,0.0830866323086611,0.0428441176517976,9.04458662874318e-05
373.0,1.98,5.88,4.7,0.0,0.4,64297.9,1004710296.0,157712.0,186027483360.0,20523914467.0,39493655946.0,18035938216.0,80484190.0,11469500913.0,4835783.0,75661024.0,17262531.0,51427823.0,13928545.0,3819074.0,15874160.0,8658291854.0,3298337.0,1294577.0,370010.0,18730453472.0,0.0969530839757526,20427693981.748543,0.5196762359773053,2.037901735662221,0.0069683371261747,0.1224445517683145,0.0600742213290522,0.4370963028493285,0.3356652098612068,887247680.7981273,243274839.4966184,1130522520.2947457,0.4019420238456745,0.0018334055108879,0.0835156158880262,0.0421482124186224,8.887061930926431e-05
374.0,1.98,5.07,4.7,0.0,0.0,64276.33,1004353903.0,149750.0,185964863032.0,21263142611.0,41385775025.0,18685561532.0,75876884.0,12046895024.0,4621520.0,71268807.0,10249456.0,40296108.0,7381328.0,2444655.0,14919545.0,9109617160.0,3162076.0,1244395.0,114308.0,19677192902.0,0.1004789895647366,21170966277.41188,0.5137790121885002,1.833404930901134,0.0062590375019699,0.1116692872661746,0.0608973525703743,0.2476564953491528,0.2543534973650557,470357102.799052,155779670.42559502,626136773.2246469,0.3604993501024812,0.0016377795837031,0.0764048999466574,0.0328301934464014,6.904963562469831e-05
375.0,1.93,5.04,4.69,0.0,0.0,64252.34,1003996894.0,152284.0,185895539108.0,20852287597.0,40760403342.0,18324471628.0,73416782.0,11845616024.0,4129827.0,69299449.0,7753621.0,32680671.0,5327207.0,1893114.0,13576536.0,8975160910.0,2929731.0,1160685.0,109469.0,19355615798.0,0.0985740255840889,20769275006.3428,0.5115819738592615,1.801178986969211,0.006159625801436,0.1013195812943435,0.0562422404927429,0.1902243443212098,0.2372540331255744,339583966.88028,120676962.97076394,460260929.851044,0.3330814929893144,0.0015126788406515,0.0718768893285501,0.0311614678918355,6.56219886391444e-05
376.0,2.01,5.72,4.69,0.0,0.0,64259.23,1004001702.0,146183.0,185915357276.0,20161932682.0,39086138431.0,17717810188.0,78188342.0,11306187566.0,5551705.0,72654014.0,12131857.0,47127895.0,8310982.0,2289642.0,14620863.0,8543633115.0,3215488.0,1650269.0,172533.0,18451301850.0,0.0953004122284373,20081572214.30686,0.5158333233044369,2.0004110188073034,0.0068680393753561,0.1420376947648742,0.0709884784768745,0.3103877099912736,0.2574241221679856,529782815.0494509,145953027.4780351,675735842.5274861,0.3740677280210393,0.0017113168137253,0.0822667096079701,0.0466355100086914,9.878988565785128e-05
